TrackTitle,TrackDescription,FileName,Keywords,MediaCode,TrackTime,TrackCD,TrackTrack,TrackIndex,
DOOR LOCKER,METAL LOCKER DOOR:  OPEN DOOR,DoorLocker 6048_37_1,Metal Lockers Panels & File Cabinets,6048-37-01,:01,6048,37,1,
DOOR LOCKER,METAL LOCKER DOOR:  OPEN DOOR,DoorLocker 6048_37_2,Metal Lockers Panels & File Cabinets,6048-37-02,:02,6048,37,2,
DOOR LOCKER,METAL LOCKER DOOR:  CLOSE DOOR,DoorLocker 6048_38_1,Metal Lockers Panels & File Cabinets,6048-38-01,:02,6048,38,1,
DOOR LOCKER,METAL LOCKER DOOR:  CLOSE DOOR,DoorLocker 6048_38_2,Metal Lockers Panels & File Cabinets,6048-38-02,:02,6048,38,2,
DOOR LOCKER,METAL LOCKER DOOR:  CLOSE DOOR HARD,DoorLocker 6048_38_3,Metal Lockers Panels & File Cabinets,6048-38-03,:02,6048,38,3,
DOOR METAL,SMALL METAL DOOR:  OPEN,DoorMetal 6048_39_1,Metal Doors & Gates,6048-39-01,:03,6048,39,1,
DOOR METAL,SMALL METAL DOOR:  CLOSE,DoorMetal 6048_39_2,Metal Doors & Gates,6048-39-02,:04,6048,39,2,
DOOR METAL,SMALL METAL DOOR:  CLOSE,DoorMetal 6048_39_3,Metal Doors & Gates,6048-39-03,:03,6048,39,3,
DOOR METAL,METAL DOOR:  OPEN,DoorMetal 6048_40_1,Metal Doors & Gates,6048-40-01,:03,6048,40,1,
DOOR METAL,METAL DOOR:  CLOSE LIGHTLY,DoorMetal 6048_40_2,Metal Doors & Gates,6048-40-02,:03,6048,40,2,
DOOR METAL,METAL DOOR:  CLOSE,DoorMetal 6048_40_3,Metal Doors & Gates,6048-40-03,:03,6048,40,3,
DOOR METAL,METAL DOOR:  OPEN,DoorMetal 6048_41_1,Metal Doors & Gates,6048-41-01,:03,6048,41,1,
DOOR METAL,METAL DOOR:  OPEN,DoorMetal 6048_41_2,Metal Doors & Gates,6048-41-02,:02,6048,41,2,
DOOR METAL,METAL DOOR:  CLOSE LIGHTLY,DoorMetal 6048_41_3,Metal Doors & Gates,6048-41-03,:02,6048,41,3,
DOOR METAL,METAL DOOR:  CLOSE,DoorMetal 6048_41_4,Metal Doors & Gates,6048-41-04,:03,6048,41,4,
DOOR METAL,HEAVY OFFICE DOOR:  CLOSE,DoorMetal 6048_41_5,Metal Doors & Gates,6048-41-05,:01,6048,41,5,
DOOR METAL,METAL PUSH DOOR:  OPEN,DoorMetal 6048_42_1,Metal Doors & Gates,6048-42-01,:02,6048,42,1,
DOOR METAL,METAL PUSH DOOR:  CLOSE,DoorMetal 6048_42_2,Metal Doors & Gates,6048-42-02,:01,6048,42,2,
DOOR METAL,METAL PUSH DOOR:  OPEN LARGE ROOM,DoorMetal 6048_43_1,Metal Doors & Gates,6048-43-01,:04,6048,43,1,
DOOR METAL,METAL PUSH DOOR:  CLOSE LARGE ROOM,DoorMetal 6048_43_2,Metal Doors & Gates,6048-43-02,:05,6048,43,2,
DOOR METAL,LARGE METAL PULL DOOR:  OPEN REVERBERANT,DoorMetal 6048_43_3,Metal Doors & Gates,6048-43-03,:04,6048,43,3,
DOOR METAL,LARGE METAL DOOR:  OPEN,DoorMetal 6048_44_1,Metal Doors & Gates,6048-44-01,:03,6048,44,1,
DOOR METAL,LARGE METAL DOOR:  CLOSE,DoorMetal 6048_44_2,Metal Doors & Gates,6048-44-02,:04,6048,44,2,
DOOR METAL,LARGE METAL DOOR:  CLOSE,DoorMetal 6048_44_3,Metal Doors & Gates,6048-44-03,:03,6048,44,3,
DOOR METAL,LARGE METAL DOOR:  CLOSE DOOR AND RELEASE LATCH,DoorMetal 6048_44_4,Metal Doors & Gates,6048-44-04,:04,6048,44,4,
DOOR METAL,LARGE METAL DOOR:  LATCH OPEN,DoorMetal 6048_44_5,Metal Doors & Gates,6048-44-05,:02,6048,44,5,
DOOR METAL,LARGE METAL DOOR:  LATCH CLOSE,DoorMetal 6048_44_6,Metal Doors & Gates,6048-44-06,:02,6048,44,6,
DOOR METAL,HUGE METAL DOOR:  OPEN REVERBERANT,DoorMetal 6048_45_1,Metal Doors & Gates,6048-45-01,:06,6048,45,1,
DOOR METAL,HUGE METAL DOOR:  CLOSE REVERBERANT,DoorMetal 6048_45_2,Metal Doors & Gates,6048-45-02,:07,6048,45,2,
DOOR METAL,OLD RATTLY DOOR:  OPEN RATTLE,DoorMetal 6048_46_1,Metal Doors & Gates,6048-46-01,:02,6048,46,1,
DOOR METAL,OLD RATTLY DOOR:  CLOSE RATTLE,DoorMetal 6048_46_2,Metal Doors & Gates,6048-46-02,:02,6048,46,2,
DOOR METAL,LARGE METAL DOOR:  OPEN,DoorMetal 6048_46_3,Metal Doors & Gates,6048-46-03,:02,6048,46,3,
DOOR METAL,LARGE METAL DOOR:  CLOSE AND RATTLE,DoorMetal 6048_46_4,Metal Doors & Gates,6048-46-04,:03,6048,46,4,
DOOR PATIO,PATIO DOOR:  SLIDE OPEN,DoorPatio 6048_47_1,Glass Doors;Sliding Swinging & Revolving Doors,6048-47-01,:03,6048,47,1,
DOOR PATIO,PATIO DOOR:  SLIDE OPEN,DoorPatio 6048_47_2,Glass Doors;Sliding Swinging & Revolving Doors,6048-47-02,:02,6048,47,2,
DOOR PATIO,PATIO DOOR:  SLIDE CLOSE,DoorPatio 6048_47_3,Glass Doors;Sliding Swinging & Revolving Doors,6048-47-03,:03,6048,47,3,
DOOR PATIO,PATIO DOOR:  SLIDE CLOSE,DoorPatio 6048_47_4,Glass Doors;Sliding Swinging & Revolving Doors,6048-47-04,:03,6048,47,4,
DOOR RATTLE,CHECKING IF DOOR IS LOCKED THREE RAPID MOVEMENTS,DoorRattle 6048_48_1,Door Creaks & Squeaks,6048-48-01,:01,6048,48,1,
DOOR RATTLE,RATTLING KNOB OF LOCKED WOODEN DOOR,DoorRattle 6048_48_2,Door Crashes Kicks & Hits;Glass Doors;Wood Doors & Gates,6048-48-02,:02,6048,48,2,
DOOR RATTLE,WOOD DOOR:  SHAKE LOCKED DOOR KNOB,DoorRattle 6048_48_3,Door Crashes Kicks & Hits;Wood Doors & Gates,6048-48-03,:02,6048,48,3,
DOOR RATTLE,WOOD DOOR:  SHAKE LOCKED DOOR KNOB,DoorRattle 6048_48_4,Door Crashes Kicks & Hits;Wood Doors & Gates,6048-48-04,:02,6048,48,4,
DOOR RATTLE,WOOD DOOR:  SHAKING OF LOCKED DOOR,DoorRattle 6048_48_5,Door Crashes Kicks & Hits;Wood Doors & Gates,6048-48-05,:03,6048,48,5,
DOOR REFRIGERATOR,OLD PULL HANDLE FRIDGE:  DOOR OPEN,DoorRefrigerator 6048_49_1,Large Household Appliances,6048-49-01,:01,6048,49,1,
DOOR REFRIGERATOR,OLD PULL HANDLE FRIDGE:  DOOR CLOSE,DoorRefrigerator 6048_49_2,Large Household Appliances,6048-49-02,:01,6048,49,2,
DOOR REFRIGERATOR,TOP LOADING POP MACHINE:  CLOSE LID,DoorRefrigerator 6048_50_1,Large Household Appliances,6048-50-01,:01,6048,50,1,
DOOR REFRIGERATOR,TOP LOADING POP MACHINE:  CLOSE LID,DoorRefrigerator 6048_50_2,Large Household Appliances,6048-50-02,:01,6048,50,2,
DOOR REFRIGERATOR,LARGE FRIDGE:  DOOR OPEN,DoorRefrigerator 6048_51_1,Large Household Appliances,6048-51-01,:01,6048,51,1,
DOOR REFRIGERATOR,LARGE FRIDGE:  DOOR OPEN,DoorRefrigerator 6048_51_2,Large Household Appliances,6048-51-02,:01,6048,51,2,
DOOR REFRIGERATOR,FRONT LOADING BEER FRIDGE:  CLOSE DOOR,DoorRefrigerator 6048_51_3,Large Household Appliances,6048-51-03,:01,6048,51,3,
DOOR REFRIGERATOR,FRONT LOADING BEER FRIDGE:  CLOSE DOOR,DoorRefrigerator 6048_51_4,Large Household Appliances,6048-51-04,:01,6048,51,4,
DOOR SCREEN,ALUMINUM SCREEN DOOR:  OPEN,DoorScreen 6048_52_1,Metal Doors & Gates;Screen Doors,6048-52-01,:03,6048,52,1,
DOOR SCREEN,ALUMINUM SCREEN DOOR:  CLOSE,DoorScreen 6048_52_2,Metal Doors & Gates;Screen Doors,6048-52-02,:07,6048,52,2,
DOOR SCREEN,OPEN AND HARD CLOSE SQUEAKY SPRING,DoorScreen 6048_53_1,Door Creaks & Squeaks;Screen Doors,6048-53-01,:05,6048,53,1,
DOOR SCREEN,OPEN AND HARD CLOSE SQUEAKY SPRING,DoorScreen 6048_53_2,Door Creaks & Squeaks;Screen Doors,6048-53-02,:05,6048,53,2,
DOOR SCREEN,CLOSE AND BOUNCE,DoorScreen 6048_54_1,Screen Doors,6048-54-01,:02,6048,54,1,
DOOR SCREEN,CLOSE AND BOUNCE,DoorScreen 6048_54_2,Screen Doors,6048-54-02,:03,6048,54,2,
DOOR SHOWER,SHOWER DOOR:  SLIDE OPEN OR CLOSE,DoorShower 6048_55_1,Glass Doors;Sliding Swinging & Revolving Doors;Bathroom,6048-55-01,:03,6048,55,1,
DOOR SHOWER,SHOWER DOOR:  SLIDE OPEN OR CLOSE FAST,DoorShower 6048_55_2,Glass Doors;Sliding Swinging & Revolving Doors;Bathroom,6048-55-02,:02,6048,55,2,
DOOR SQUEAK,DOOR OPEN HEAVY SQUEAK,DoorSqueak 6048_56_1,Door Creaks & Squeaks,6048-56-01,:04,6048,56,1,
DOOR SQUEAK,HEAVY SQUEAK,DoorSqueak 6048_56_2,Door Creaks & Squeaks,6048-56-02,:04,6048,56,2,
DOOR SQUEAK,DOOR OPEN HEAVY SQUEAK,DoorSqueak 6048_56_3,Door Creaks & Squeaks,6048-56-03,:07,6048,56,3,
DOOR STALL,WOOD  STALL DOOR:  SLIDE OPEN,DoorStall 6048_57_1,Sliding Swinging & Revolving Doors;Wood Doors & Gates,6048-57-01,:04,6048,57,1,
DOOR STALL,WOOD  STALL DOOR:  SLIDE OPEN,DoorStall 6048_57_2,Sliding Swinging & Revolving Doors;Wood Doors & Gates,6048-57-02,:05,6048,57,2,
DOOR STALL,WOOD STALL DOOR:  SLIDE OPEN OR CLOSED,DoorStall 6048_58_1,Sliding Swinging & Revolving Doors;Wood Doors & Gates,6048-58-01,:04,6048,58,1,
DOOR STALL,WOOD  STALL DOOR:  SLIDE CLOSED,DoorStall 6048_58_2,Sliding Swinging & Revolving Doors;Wood Doors & Gates,6048-58-02,:03,6048,58,2,
DOOR STALL,WOOD  STALL DOOR:  SLIDE CLOSED,DoorStall 6048_58_3,Sliding Swinging & Revolving Doors;Wood Doors & Gates,6048-58-03,:04,6048,58,3,
DOOR STALL,WOOD STALL DOOR:  SLIDE CLOSED,DoorStall 6048_58_4,Sliding Swinging & Revolving Doors;Wood Doors & Gates,6048-58-04,:04,6048,58,4,
DOOR SWING,OPEN,DoorSwing 6048_59_1,Sliding Swinging & Revolving Doors,6048-59-01,:02,6048,59,1,
DOOR SWING,CLOSE,DoorSwing 6048_59_2,Sliding Swinging & Revolving Doors,6048-59-02,:03,6048,59,2,
DOOR TELEPHONE BOOTH,FOLDING DOOR:  OPEN,DoorTelephoneBoot 6048_60_1,Accordion Bifold & Folding Doors,6048-60-01,:02,6048,60,1,
DOOR TELEPHONE BOOTH,FOLDING DOOR:  CLOSE,DoorTelephoneBoot 6048_60_2,Accordion Bifold & Folding Doors,6048-60-02,:02,6048,60,2,
DOOR TELEPHONE BOOTH,FOLDING DOOR:  OPEN,DoorTelephoneBoot 6048_60_3,Accordion Bifold & Folding Doors,6048-60-03,:02,6048,60,3,
DOOR TRAILER,OPEN,DoorTrailer 6048_61_1,Metal Doors & Gates,6048-61-01,:02,6048,61,1,
DOOR TRAILER,CLOSE,DoorTrailer 6048_61_2,Metal Doors & Gates,6048-61-02,:01,6048,61,2,
DOOR VAULT,METAL VAULT DOOR:  OPEN SAFE,DoorVault 6048_62_1,Vault Doors,6048-62-01,:04,6048,62,1,
DOOR VAULT,METAL VAULT DOOR:  OPEN SAFE,DoorVault 6048_62_2,Vault Doors,6048-62-02,:04,6048,62,2,
DOOR VAULT,METAL VAULT DOOR:  CLOSE SAFE,DoorVault 6048_62_3,Vault Doors,6048-62-03,:04,6048,62,3,
DOOR VAULT,METAL VAULT DOOR:  CLOSE SAFE,DoorVault 6048_62_4,Vault Doors,6048-62-04,:04,6048,62,4,
DOOR VAULT,METAL VAULT DOOR:  LATCH OPEN SAFE,DoorVault 6048_63_1,Vault Doors,6048-63-01,:03,6048,63,1,
DOOR VAULT,METAL VAULT DOOR:  LATCH CLOSE SAFE,DoorVault 6048_63_2,Vault Doors,6048-63-02,:03,6048,63,2,
DOOR VAULT,METAL VAULT DOOR:  LATCH OPEN AND CLOSE SAFE,DoorVault 6048_63_3,Vault Doors,6048-63-03,:04,6048,63,3,
DOOR VAULT,LARGE METAL VAULT DOOR:  CLOSE IMPACT SAFE,DoorVault 6048_64_1,Vault Doors,6048-64-01,:06,6048,64,1,
DOOR VAULT,LARGE METAL VAULT DOOR:  CLOSING IMPACT WITH BOUNCE SAFE,DoorVault 6048_64_2,Vault Doors,6048-64-02,:08,6048,64,2,
DOOR WOOD,SMALL  CREDENZA DOOR:  SLIDE OPEN,DoorWood 6048_65_1,Bathroom and Kitchen Cabinets & Cupboards,6048-65-01,:01,6048,65,1,
DOOR WOOD,SMALL  CREDENZA DOOR:  SLIDE CLOSED,DoorWood 6048_65_2,Bathroom and Kitchen Cabinets & Cupboards,6048-65-02,:02,6048,65,2,
DOOR WOOD,CLOSET DOOR:  SLIDE OPEN,DoorWood 6048_66_1,Sliding Swinging & Revolving Doors;Wood Doors & Gates,6048-66-01,:02,6048,66,1,
DOOR WOOD,CLOSET DOOR:  SLIDE CLOSED,DoorWood 6048_66_2,Sliding Swinging & Revolving Doors;Wood Doors & Gates,6048-66-02,:03,6048,66,2,
DOOR WOOD,LARGE WOODEN GATE:  SLIDING,DoorWood 6048_66_3,Sliding Swinging & Revolving Doors;Wood Doors & Gates,6048-66-03,:14,6048,66,3,
DOOR WOOD,SMALL WOOD DOOR WITH LATCH:  OPEN,DoorWood 6048_67_1,Wood Doors & Gates;Latches,6048-67-01,:02,6048,67,1,
DOOR WOOD,SMALL WOOD DOOR WITH LATCH:  CLOSE,DoorWood 6048_67_2,Wood Doors & Gates;Latches,6048-67-02,:02,6048,67,2,
DOOR WOOD,SMALL WOOD DOOR WITH LATCH:  CLOSE HARD,DoorWood 6048_67_3,Wood Doors & Gates;Latches,6048-67-03,:02,6048,67,3,
DOOR WOOD,SMALL WOOD DOOR WITH LATCH:  SLAM CLOSE,DoorWood 6048_67_4,Wood Doors & Gates;Latches,6048-67-04,:03,6048,67,4,
DOOR WOOD,WOOD COTTAGE DOOR:  CLOSE LIGHTLY,DoorWood 6048_68_1,Wood Doors & Gates,6048-68-01,:04,6048,68,1,
DOOR WOOD,WOOD COTTAGE DOOR:  CLOSE MEDIUM,DoorWood 6048_68_2,Wood Doors & Gates,6048-68-02,:03,6048,68,2,
DOOR WOOD,WOOD COTTAGE DOOR:  SLAM CLOSE,DoorWood 6048_68_3,Wood Doors & Gates,6048-68-03,:02,6048,68,3,
DOOR WOOD,LARGE PADDED WOOD DOOR WITH NO LATCH:  CLOSE,DoorWood 6048_69_1,Wood Doors & Gates,6048-69-01,:02,6048,69,1,
DOOR WOOD,LARGE PADDED WOOD DOOR WITH NO LATCH:  CLOSE AND BOUNCE,DoorWood 6048_69_2,Wood Doors & Gates,6048-69-02,:07,6048,69,2,
DOOR WOOD,SMALL WOOD HATCH:  OPEN,DoorWood 6048_70_1,Flaps Chutes Hatches & Slots,6048-70-01,:01,6048,70,1,
DOOR WOOD,SMALL WOOD HATCH:  CLOSE,DoorWood 6048_70_2,Flaps Chutes Hatches & Slots,6048-70-02,:01,6048,70,2,
DOOR WOOD,SMALL WOOD HATCH:  CLOSE,DoorWood 6048_70_3,Flaps Chutes Hatches & Slots,6048-70-03,:01,6048,70,3,
DOOR WOOD,SPRUNG WOOD DOOR WITH NO LATCH:  SQUEAKY OPEN,DoorWood 6048_71_1,Door Creaks & Squeaks;Wood Doors & Gates,6048-71-01,:03,6048,71,1,
DOOR WOOD,SPRUNG WOOD DOOR WITH NO LATCH:  SQUEAKY CLOSE,DoorWood 6048_71_2,Door Creaks & Squeaks;Wood Doors & Gates,6048-71-02,:03,6048,71,2,
DOOR WOOD,OLD SQUEAKY WOODEN DOOR:  OPEN,DoorWood 6048_72_1,Door Creaks & Squeaks;Wood Doors & Gates,6048-72-01,:02,6048,72,1,
DOOR WOOD,OLD SQUEAKY WOODEN DOOR:  CLOSE LATCH,DoorWood 6048_72_2,Door Creaks & Squeaks;Wood Doors & Gates;Latches,6048-72-02,:03,6048,72,2,
DOOR WOOD,WOODEN SHOP DOOR:  OPEN SMALL BELL JINGLE,DoorWood 6048_73_1,Bells;Wood Doors & Gates,6048-73-01,:02,6048,73,1,
DOOR WOOD,WOODEN SHOP DOOR:  CLOSE SMALL BELL JINGLE,DoorWood 6048_73_2,Bells;Wood Doors & Gates,6048-73-02,:01,6048,73,2,
DOOR WOOD,WOODEN SHOP DOOR:  CLOSE SMALL BELL JINGLE,DoorWood 6048_73_3,Bells;Wood Doors & Gates,6048-73-03,:01,6048,73,3,
DOOR WOOD,OLD WOODEN DOOR WITH KNOCKER:  OPEN,DoorWood 6048_73_4,Wood Doors & Gates,6048-73-04,:02,6048,73,4,
DOOR WOOD,OLD WOODEN DOOR WITH KNOCKER:  CLOSE,DoorWood 6048_73_5,Wood Doors & Gates,6048-73-05,:02,6048,73,5,
DRAWBRIDGE,MOTOR MOVING DRAWBRIDGE:  HEAVY RATTLES CASTLE,Drawbridge 6048_74_1,Castle Drawbridge & Stone Doors,6048-74-01,:46,6048,74,1,
DRAWBRIDGE,MAIN DRAWBRIDGE MOTOR CASTLE,Drawbridge 6048_74_2,Castle Drawbridge & Stone Doors,6048-74-02,:41,6048,74,2,
DROP OBJECT,DROP SMALL HARD OBJECT ON CARPET AND BOUNCE,DropObject 6048_74_3,Miscellaneous Crashes Hits & Impacts,6048-74-03,:03,6048,74,3,
EARTHQUAKE,HEAVY RUMBLE NATURAL DISASTER,Earthquake 6048_75,Storms & Natural Disasters,6048-75-01,:55,6048,75,1,
ELECTRICITY,ELECTRICAL BREAKERS SNAPPING AND ARCING IN LARGE BREAKER ROOM CLOSE UP,ElectricityArcing 6048_76_1,Electricity Arcing & Sparks,6048-76-01,:50,6048,76,1,
ELECTRICITY,ELECTRICAL BREAKERS SNAPPING AND ARCING IN LARGE BREAKER ROOM INDUSTRY AMBIENCE IN BACKGROUND,ElectricityArcing 6048_76_2,Electricity Arcing & Sparks,6048-76-02,1:16,6048,76,2,
ELECTRICITY,JACOB'S LADDER:  ELECTRICAL HUM BUZZ ARCHING,ElectricityHum 6048_77_1,Electricity Arcing & Sparks,6048-77-01,:34,6048,77,1,
ELECTRICITY,NEON SIGN:  HEAVY ELECTRICAL BUZZING CLOSE UP,ElectricityBuzz 6048_77_2,Electricity Arcing & Sparks,6048-77-02,:31,6048,77,2,
ELECTRICITY,HEAVY ELECTRICAL BUZZ AND HUM,ElectricityBuzz 6048_78_1,Electricity Arcing & Sparks,6048-78-01,:31,6048,78,1,
ELECTRICITY,ELECTRICAL GROUND HUM:  CONNECT AND DISCONNECT,ElectricityHum 6048_78_2,Electricity Arcing & Sparks,6048-78-02,:16,6048,78,2,
ELECTRICITY,BAD ELECTRICAL CONNECTION:  HUM AND POPS,ElectricityHum 6048_79_1,Electricity Arcing & Sparks,6048-79-01,:25,6048,79,1,
ELECTRICITY,OPTICAL NOISE:  ELECTRICAL CRACKLE AND INTERFERENCE,ElectricityBuzz 6048_79_2,Electricity Arcing & Sparks,6048-79-02,:16,6048,79,2,
ELEVATOR CAGE,DOOR OPEN,ElevatorCage 6048_80_1,Elevator Doors,6048-80-01,:05,6048,80,1,
ELEVATOR CAGE,CAGE ELEVATOR:  DOOR CLOSE,ElevatorCage 6048_80_2,Elevator Doors,6048-80-02,:06,6048,80,2,
ELEVATOR CAGE,CAGE ELEVATOR:  ACCORDION GATE:  OPEN DOOR,ElevatorCage 6048_81_1,Elevator Doors,6048-81-01,:03,6048,81,1,
ELEVATOR CAGE,CAGE ELEVATOR:  ACCORDION GATE:  CLOSE DOOR,ElevatorCage 6048_81_2,Elevator Doors,6048-81-02,:04,6048,81,2,
ELEVATOR CAGE,CAGE ELEVATOR:  INNER GATE:  OPEN OR CLOSE DOOR,ElevatorCage 6048_81_3,Elevator Doors,6048-81-03,:06,6048,81,3,
ELEVATOR CAGE,START RUN STOP,ElevatorCage 6048_82_1,Engines Motors & Machines,6048-82-01,:29,6048,82,1,
ELEVATOR CAGE,START RUN STOP,ElevatorCage 6048_82_2,Engines Motors & Machines,6048-82-02,:41,6048,82,2,
ELEVATOR FREIGHT,FREIGHT ELEVATOR:  START RUN STOP,ElevatorFreight 6048_83,Engines Motors & Machines,6048-83-01,:25,6048,83,1,
ELEVATOR PASSENGER,PASSENGER:  DOOR OPEN,ElevatorPassenger 6048_84_1,Elevator Doors,6048-84-01,:05,6048,84,1,
ELEVATOR PASSENGER,PASSENGER:  DOOR CLOSE,ElevatorPassenger 6048_84_2,Elevator Doors,6048-84-02,:05,6048,84,2,
ESCALATOR,ESCALATOR RUNNING,Escalator 6048_85_1,Engines Motors & Machines,6048-85-01,1:01,6048,85,1,
ESCALATOR,ESCALATOR RUNNING,Escalator 6048_85_2,Engines Motors & Machines,6048-85-02,1:01,6048,85,2,
EXERCISE BELT MASSAGER,1960'S BELT MASSAGER:  SWITCH ON RUN SWITCH OFF SPORTS,ExerciseBeltMassa 6048_86_1,Exercise & Workouts,6048-86-01,1:16,6048,86,1,
EXERCISE BELT MASSAGER,1960'S BELT MASSAGER:  SWITCH ON RUN SWITCH OFF SPORTS,ExerciseBeltMassa 6048_86_2,Exercise & Workouts,6048-86-02,1:40,6048,86,2,
EXERCISE ROWING MACHINE,HYDRAULIC ROWING MACHINE:  ROW AT SLOW PACE SPORTS,ExerciseRowingMac 6048_87_1,Exercise & Workouts,6048-87-01,:46,6048,87,1,
EXERCISE ROWING MACHINE,HYDRAULIC ROWING MACHINE:  ROW AT MEDIUM PACE SPORTS,ExerciseRowingMac 6048_87_2,Exercise & Workouts,6048-87-02,1:07,6048,87,2,
EXERCISE TREADMILL,MANUAL TREADMILL:  WALK AT NORMAL PACE SPORTS,ExerciseTreadmill 6048_88_1,Exercise & Workouts,6048-88-01,:30,6048,88,1,
EXERCISE TREADMILL,MANUAL TREADMILL:  WALK AT FAST PACE SPORTS,ExerciseTreadmill 6048_88_2,Exercise & Workouts,6048-88-02,:36,6048,88,2,
EXERCISE WEIGHT ROOM,WEIGHT ROOM:  GENERAL AMBIENCE LIGHT CROWD SPORTS,ExerciseWeightRoom 6048_89,Exercise & Workouts,6048-89-01,2:00,6048,89,1,
EXERCISE WEIGHT ROOM,WEIGHT ROOM:  GENERAL AMBIENCE MEDIUM CROWD SPORTS,ExerciseWeightRoom 6048_90,Exercise & Workouts,6048-90-01,2:07,6048,90,1,
EXERCISE WEIGHT ROOM,WEIGHT ROOM:  GENERAL AMBIENCE BUSY SPORTS,ExerciseWeightRoom 6048_91,Exercise & Workouts,6048-91-01,2:08,6048,91,1,
EXERCISE WRIST BUILDERS,HAND HELD WRIST BUILDERS:  SQUEEZE AT SLOW PACE SPORTS,ExerciseWristBuil 6048_92_1,Exercise & Workouts,6048-92-01,:13,6048,92,1,
EXERCISE WRIST BUILDERS,HAND HELD WRIST BUILDERS:  SQUEEZE AT MEDIUM PACE SPORTS,ExerciseWristBuil 6048_92_2,Exercise & Workouts,6048-92-02,:20,6048,92,2,
EXERCISE WRIST BUILDERS,HAND HELD WRIST BUILDERS:  SQUEEZE AT FAST PACE SPORTS,ExerciseWristBuil 6048_92_3,Exercise & Workouts,6048-92-03,:18,6048,92,3,
EXPLOSION,SMALL MUFFLED EXPLOSION,ExplosionSmall 6048_93_1,Explosions & Bombs,6048-93-01,:02,6048,93,1,
EXPLOSION,MEDIUM BLAST:  LOW ATTACK NO DEBRIS,ExplosionMedium 6048_93_2,Explosions & Bombs,6048-93-02,:04,6048,93,2,
EXPLOSION,MEDIUM BLAST,ExplosionMedium 6048_93_3,Explosions & Bombs,6048-93-03,:05,6048,93,3,
EXPLOSION,LARGE CONTAINED EXPLOSION,ExplosionLarge 6048_94_1,Explosions & Bombs,6048-94-01,:07,6048,94,1,
EXPLOSION,LARGE CONTAINED EXPLOSION,ExplosionLarge 6048_94_2,Explosions & Bombs,6048-94-02,:04,6048,94,2,
EXPLOSION,LARGE CONTAINED EXPLOSION,ExplosionLarge 6048_94_3,Explosions & Bombs,6048-94-03,:06,6048,94,3,
EXPLOSION,LARGE CONTAINED EXPLOSION,ExplosionLarge 6048_94_4,Explosions & Bombs,6048-94-04,:06,6048,94,4,
EXPLOSION,GRENADE BLAST HAND GRENADE,ExplosionHandGren 6048_95_1,Explosions & Bombs,6048-95-01,:05,6048,95,1,
EXPLOSION,HAND GRENADE:  DEFENSIVE HAND GRENADE EXPLOSION,ExplosionHandGren 6048_95_2,Explosions & Bombs,6048-95-02,:05,6048,95,2,
EXPLOSION,HAND GRENADE:  DEFENSIVE HAND GRENADE EXPLOSION WITH SHRAPNEL PASSING BY,ExplosionHandGren 6048_95_3,Explosions & Bombs,6048-95-03,:04,6048,95,3,
EXPLOSION,HAND GRENADE:  DEFENSIVE HAND GRENADE EXPLOSION WITH SHRAPNEL PASSING BY,ExplosionHandGren 6048_95_4,Explosions & Bombs,6048-95-04,:04,6048,95,4,
EXPLOSION,MEDIUM BLAST WITH FALLING DEBRIS,ExplosionMedium 6048_95_5,Explosions & Bombs,6048-95-05,:05,6048,95,5,
EXPLOSION,TNT EXPLOSION:  250 G OF CHARGE DYNAMITE,ExplosionTNT 6048_96_1,Explosions & Bombs,6048-96-01,:06,6048,96,1,
EXPLOSION,LARGE BOOMING EXPLOSION,ExplosionLarge 6048_96_2,Explosions & Bombs,6048-96-02,:05,6048,96,2,
EXPLOSION,SHARP EXPLOSION WITH DEBRIS,ExplosionSharp 6048_97_1,Explosions & Bombs,6048-97-01,:07,6048,97,1,
EXPLOSION,SHARP EXPLOSION WITH DEBRIS,ExplosionSharp 6048_97_2,Explosions & Bombs,6048-97-02,:09,6048,97,2,
EXPLOSION,HEAVY IMPACT DEBRIS,ExplosionHeavy 6048_98_1,Explosions & Bombs,6048-98-01,:07,6048,98,1,
EXPLOSION,LARGE BLAST,ExplosionLarge 6048_98_2,Explosions & Bombs,6048-98-02,:05,6048,98,2,
EXPLOSION,LARGE BLAST,ExplosionLarge 6048_98_3,Explosions & Bombs,6048-98-03,:06,6048,98,3,
EXPLOSION,LARGE EXPLOSION THREE  BLASTS LONG TRAIL,ExplosionLarge 6048_98_4,Explosions & Bombs,6048-98-04,:10,6048,98,4,
EXPLOSION,ATOMIC EXPLOSION,ExplosionAtomic 6048_99_1,Explosions & Bombs,6048-99-01,:08,6048,99,1,
EXPLOSION,HEAVY IMPACT EXPLOSION,ExplosionHeavy 6048_99_2,Explosions & Bombs,6048-99-02,:04,6048,99,2,
EXPLOSION,LARGE BLAST HEAVY CRACKLE AND DEBRIS,ExplosionLarge 6048_99_3,Explosions & Bombs,6048-99-03,:07,6048,99,3,
EXPLOSION,DISTANT ARTILLERY:  SINGLE,ExplosionArtiller 6048_99_4,Explosions & Bombs,6048-99-04,:06,6048,99,4,
FAN,OLD TWO BLADE FAN:  START RUN STOP BLADE SCRAPING CAGE,FanTwoBlade 6049_01,Small Household Appliances,6049-01-01,1:07,6049,1,1,
FAN,OLD FOUR BLADE FAN:  START RUN STOP CLOSE UP,FanFourBlade 6049_02,Small Household Appliances,6049-02-01,:58,6049,2,1,
